Nombre de lots|Surface reelle bati|Nombre pieces principales|Surface terrain
1|36.0|2.0|1055.3339192336423
0|114.0|5.0|301.0
0|250.0|5.0|1004.0
0|81.0|5.0|802.0
0|81.0|5.0|933.0
1|67.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|15.0|1.0|1055.3339192336423
0|141.0|6.0|1000.0
0|141.0|6.0|562.0
1|0.0|0.0|1055.3339192336423
1|54.0|3.0|1055.3339192336423
0|125.0|5.0|526.0
1|0.0|0.0|1055.3339192336423
1|20.0|1.0|1055.3339192336423
1|21.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|54.0|3.0|1055.3339192336423
0|90.0|3.0|434.0
0|90.0|3.0|476.0
0|56.0|2.0|166.0
1|15.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|33.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|86.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|79.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|67.0|4.0|470.0
0|70.0|4.0|328.0
1|34.0|1.0|1055.3339192336423
2|75.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|71.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|72.0|3.0|1055.3339192336423
0|140.0|0.0|515.0
1|30.0|1.0|1055.3339192336423
0|45.0|2.0|98.0
0|84.0|4.0|141.0
0|0.0|0.0|15.0
0|0.0|0.0|13.0
0|169.0|5.0|904.0
1|3.0|0.0|1055.3339192336423
2|0.0|0.0|1055.3339192336423
2|52.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|28.0|1.0|1055.3339192336423
1|27.0|1.0|1055.3339192336423
1|63.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|78.0|3.0|1055.3339192336423
1|56.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|118.0|5.0|433.0
0|93.0|5.0|1133.0
0|93.0|5.0|1153.0
1|0.0|0.0|1055.3339192336423
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|70.0|4.0|403.0
0|78.0|3.0|109.0
1|70.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
0|89.0|3.0|243.0
1|0.0|0.0|1055.3339192336423
2|131.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|28.0|2.0|1055.3339192336423
1|56.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|60.0|2.0|1055.3339192336423
2|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|72.0|4.0|1055.3339192336423
0|120.0|4.0|105.0
2|30.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|28.0|2.0|1055.3339192336423
0|18.0|1.0|52.0
0|37.0|2.0|52.0
0|12.0|0.0|52.0
0|37.0|2.0|52.0
0|37.0|2.0|52.0
0|69.0|3.0|329.0
0|143.0|5.0|685.0
0|60.0|2.0|112.0
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|8.0|0.0|1055.3339192336423
0|84.0|4.0|581.0
1|23.0|1.0|1055.3339192336423
0|200.0|0.0|245.0
0|200.0|0.0|245.0
0|105.0|0.0|3.0
1|43.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|140.0|3.0|191.0
0|39.0|2.0|268.0
1|31.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|91.0|4.0|1055.3339192336423
0|96.0|5.0|1055.3339192336423
1|19.0|1.0|1055.3339192336423
0|116.0|4.0|173.0
1|29.0|1.0|1055.3339192336423
0|70.0|4.0|305.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|80.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|64.0|4.0|1055.3339192336423
0|153.0|5.0|1982.0
1|0.0|0.0|1055.3339192336423
2|74.0|3.0|1055.3339192336423
1|43.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|110.0|4.0|575.0
1|65.0|2.0|1055.3339192336423
0|61.0|3.0|477.0
0|49.0|3.0|221.0
0|50.0|0.0|221.0
0|115.0|4.0|555.0
1|0.0|0.0|1055.3339192336423
2|110.0|6.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|54.0|2.0|1055.3339192336423
0|50.0|3.0|131.0
0|57.0|3.0|131.0
0|72.0|4.0|594.0
1|31.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|70.0|4.0|569.0
3|64.0|3.0|1055.3339192336423
2|90.0|5.0|1055.3339192336423
0|144.0|0.0|490.0
2|75.0|5.0|1055.3339192336423
0|96.0|4.0|325.0
1|0.0|0.0|1055.3339192336423
1|27.0|1.0|1055.3339192336423
0|55.0|3.0|135.0
1|51.0|2.0|1055.3339192336423
1|18.0|1.0|1055.3339192336423
0|70.0|1.0|187.0
1|90.0|3.0|1055.3339192336423
0|80.0|4.0|505.0
1|0.0|0.0|1055.3339192336423
1|40.0|2.0|1055.3339192336423
0|39.0|4.0|422.0
1|55.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|49.0|2.0|1055.3339192336423
1|20.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|55.0|2.0|1055.3339192336423
1|63.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|40.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|40.0|2.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|86.0|3.0|34.0
1|0.0|0.0|1055.3339192336423
0|219.0|6.0|1103.0
1|94.0|4.0|1055.3339192336423
0|84.0|4.0|322.0
1|0.0|0.0|1055.3339192336423
1|39.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|24.0|1.0|1055.3339192336423
1|46.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|109.0|4.0|714.0
0|173.0|5.0|1000.0
2|55.0|3.0|1055.3339192336423
1|28.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|97.0|4.0|591.0
1|0.0|0.0|1055.3339192336423
0|0.0|0.0|17.0
0|100.0|4.0|468.0
1|17.0|1.0|1055.3339192336423
1|52.0|2.0|1055.3339192336423
0|76.0|5.0|75.0
0|178.0|6.0|1001.0
1|91.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|58.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|77.0|4.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
0|160.0|7.0|974.0
0|98.0|5.0|662.0
1|0.0|0.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|20.0|1.0|1055.3339192336423
1|77.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|105.0|5.0|476.0
0|142.0|4.0|1070.0
0|96.0|4.0|429.0
0|134.0|4.0|546.0
0|92.0|4.0|577.0
0|84.0|3.0|156.0
1|45.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|105.0|4.0|160.0
0|116.0|5.0|1034.0
0|76.0|3.0|102.0
0|90.0|4.0|254.0
1|33.0|2.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|120.0|5.0|766.0
1|50.0|3.0|1055.3339192336423
0|162.0|6.0|1001.0
0|172.0|0.0|1001.0
1|27.0|1.0|1055.3339192336423
1|21.0|1.0|1055.3339192336423
1|21.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|70.0|4.0|1055.3339192336423
1|53.0|3.0|1055.3339192336423
0|210.0|9.0|139.0
0|96.0|4.0|118.0
2|67.0|4.0|1055.3339192336423
0|88.0|3.0|201.0
1|42.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|75.0|3.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|45.0|2.0|1055.3339192336423
1|88.0|5.0|1055.3339192336423
0|130.0|5.0|1017.0
1|0.0|0.0|1055.3339192336423
1|49.0|2.0|1055.3339192336423
0|116.0|5.0|823.0
0|59.0|4.0|394.0
1|0.0|0.0|1055.3339192336423
1|26.0|1.0|1055.3339192336423
1|68.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|47.0|2.0|1055.3339192336423
0|130.0|5.0|1009.0
0|0.0|0.0|500.0
0|89.0|5.0|475.0
0|74.0|4.0|155.0
0|110.0|5.0|389.0
1|0.0|0.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
0|24.0|2.0|122.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|23.0|1.0|78.0
0|23.0|1.0|78.0
0|124.0|4.0|927.0
0|60.0|3.0|731.0
1|85.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|60.0|3.0|1055.3339192336423
0|93.0|5.0|913.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|80.0|3.0|207.0
1|45.0|3.0|1055.3339192336423
2|48.0|3.0|1055.3339192336423
0|95.0|4.0|327.0
1|0.0|0.0|1055.3339192336423
1|63.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|56.0|2.0|540.0
2|101.0|4.0|1055.3339192336423
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|23.0|1.0|1055.3339192336423
0|68.0|4.0|501.0
0|40.0|2.0|227.0
0|123.0|4.0|264.0
1|0.0|0.0|1055.3339192336423
1|82.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|92.0|4.0|1055.3339192336423
0|137.0|5.0|474.0
1|46.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|111.0|5.0|1000.0
1|15.0|2.0|1055.3339192336423
0|118.0|4.0|426.0
0|102.0|3.0|146.0
0|248.0|0.0|248.0
1|50.0|2.0|1055.3339192336423
0|77.0|3.0|300.0
1|69.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|72.0|3.0|132.0
0|118.0|4.0|232.0
1|57.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|108.0|5.0|1151.0
0|109.0|4.0|895.0
0|109.0|4.0|500.0
0|72.0|3.0|44.0
0|70.0|3.0|101.0
1|30.0|1.0|1055.3339192336423
1|34.0|1.0|1055.3339192336423
1|52.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
0|168.0|4.0|947.0
0|0.0|0.0|553.0
0|88.0|5.0|533.0
1|0.0|0.0|1055.3339192336423
1|82.0|4.0|1055.3339192336423
1|70.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|52.0|2.0|1055.3339192336423
2|83.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|43.0|1.0|1055.3339192336423
1|51.0|2.0|1055.3339192336423
1|56.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|73.0|3.0|538.0
1|120.0|6.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|98.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|86.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|77.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|60.0|2.0|1055.3339192336423
1|33.0|2.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
0|92.0|4.0|1058.0
0|90.0|5.0|979.0
1|0.0|0.0|1055.3339192336423
1|52.0|3.0|1055.3339192336423
1|66.0|3.0|1055.3339192336423
1|75.0|3.0|1055.3339192336423
1|75.0|3.0|1055.3339192336423
1|74.0|3.0|1055.3339192336423
1|74.0|0.0|1055.3339192336423
1|68.0|2.0|1055.3339192336423
1|58.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|77.0|3.0|1055.3339192336423
0|72.0|3.0|238.0
1|22.0|1.0|1055.3339192336423
0|104.0|5.0|800.0
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
0|52.0|2.0|117.0
1|52.0|3.0|1055.3339192336423
1|79.0|3.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
0|55.0|0.0|391.0
0|68.0|3.0|391.0
1|54.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|89.0|4.0|1055.3339192336423
0|250.0|5.0|267.0
1|43.0|2.0|1055.3339192336423
0|97.0|5.0|812.0
1|0.0|0.0|1055.3339192336423
1|39.0|2.0|1055.3339192336423
0|109.0|7.0|1033.0
1|57.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|197.0|7.0|1638.0
1|80.0|3.0|1055.3339192336423
0|175.0|7.0|360.0
0|24.0|1.0|360.0
0|26.0|1.0|360.0
1|0.0|0.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
0|113.0|5.0|700.0
0|113.0|5.0|800.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|112.0|5.0|522.0
0|50.0|2.0|198.0
1|0.0|0.0|1055.3339192336423
1|62.0|3.0|1055.3339192336423
0|70.0|3.0|272.0
1|0.0|0.0|1055.3339192336423
2|83.0|4.0|1055.3339192336423
1|36.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|53.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|100.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|60.0|3.0|1055.3339192336423
2|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|62.0|3.0|1055.3339192336423
0|107.0|3.0|405.0
2|80.0|4.0|1055.3339192336423
0|85.0|4.0|106.0
2|31.0|1.0|1055.3339192336423
1|40.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|64.0|4.0|240.0
1|0.0|0.0|1055.3339192336423
1|32.0|2.0|1055.3339192336423
0|96.0|5.0|290.0
0|18.0|1.0|545.0
0|18.0|1.0|545.0
0|19.0|1.0|545.0
0|19.0|1.0|545.0
0|19.0|1.0|545.0
0|19.0|1.0|545.0
0|18.0|1.0|545.0
0|18.0|1.0|545.0
0|18.0|1.0|545.0
0|18.0|1.0|545.0
0|18.0|1.0|545.0
0|70.0|4.0|231.0
1|49.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|140.0|6.0|353.0
1|38.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|91.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|72.0|4.0|356.0
1|0.0|0.0|1055.3339192336423
1|73.0|4.0|1055.3339192336423
2|39.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|139.0|5.0|173.0
0|140.0|5.0|1100.0
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|38.0|2.0|1055.3339192336423
0|212.0|6.0|500.0
0|212.0|6.0|170.0
1|60.0|2.0|1055.3339192336423
1|55.0|2.0|1055.3339192336423
0|130.0|5.0|289.0
1|20.0|1.0|1055.3339192336423
1|34.0|2.0|1055.3339192336423
0|200.0|6.0|279.0
1|68.0|4.0|843.0
0|36.0|2.0|36.0
1|98.0|5.0|1055.3339192336423
0|230.0|10.0|362.0
1|23.0|1.0|1055.3339192336423
1|111.0|5.0|1055.3339192336423
1|9.0|0.0|1055.3339192336423
1|65.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|81.0|3.0|1055.3339192336423
0|0.0|0.0|12523.0
0|106.0|5.0|350.0
1|35.0|2.0|1055.3339192336423
0|75.0|4.0|189.0
0|81.0|4.0|298.0
1|76.0|4.0|1055.3339192336423
1|58.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|15.0|1.0|1055.3339192336423
0|185.0|4.0|764.0
1|29.0|2.0|1055.3339192336423
1|80.0|0.0|1055.3339192336423
0|164.0|5.0|954.0
2|44.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|33.0|2.0|1055.3339192336423
0|160.0|5.0|215.0
0|150.0|6.0|613.0
0|78.0|3.0|374.0
0|95.0|2.0|533.0
1|33.0|1.0|1055.3339192336423
1|15.0|1.0|1055.3339192336423
0|82.0|4.0|246.0
0|122.0|5.0|1077.0
1|63.0|3.0|1055.3339192336423
0|113.0|4.0|590.0
1|154.0|3.0|1055.3339192336423
0|120.0|4.0|228.0
0|99.0|4.0|545.0
1|84.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|182.0|5.0|563.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|20.0|1.0|1055.3339192336423
0|131.0|4.0|191.0
0|125.0|5.0|401.0
0|0.0|0.0|7429.0
0|130.0|5.0|396.0
1|23.0|1.0|1055.3339192336423
0|84.0|4.0|376.0
1|15.0|1.0|1055.3339192336423
0|119.0|5.0|220.0
0|47.0|2.0|72.0
1|65.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|21.0|1.0|1055.3339192336423
0|72.0|4.0|394.0
1|24.0|1.0|1055.3339192336423
1|36.0|2.0|1055.3339192336423
0|61.0|3.0|486.0
1|37.0|2.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|33.0|2.0|1055.3339192336423
1|18.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|29.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|63.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|103.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|49.0|2.0|1055.3339192336423
1|64.0|4.0|1055.3339192336423
1|71.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|35.0|1.0|1055.3339192336423
2|100.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|144.0|5.0|957.0
0|40.0|2.0|94.0
0|70.0|4.0|377.0
1|30.0|1.0|1055.3339192336423
0|105.0|4.0|684.0
1|0.0|0.0|1055.3339192336423
1|106.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|39.0|2.0|1055.3339192336423
1|40.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|68.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|46.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|46.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|99.0|4.0|407.0
0|110.0|3.0|67.0
1|18.0|1.0|1055.3339192336423
2|42.0|2.0|1055.3339192336423
1|97.0|4.0|1055.3339192336423
0|70.0|4.0|269.0
0|70.0|3.0|92.0
0|80.0|3.0|92.0
0|0.0|0.0|92.0
1|0.0|0.0|1055.3339192336423
1|102.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|240.0|7.0|952.0
0|0.0|0.0|427.0
0|81.0|4.0|427.0
0|34.0|2.0|427.0
0|34.0|1.0|427.0
0|25.0|2.0|427.0
0|77.0|4.0|411.0
0|93.0|4.0|903.0
0|55.0|3.0|123.0
0|113.0|3.0|137.0
0|84.0|4.0|94.0
1|80.0|4.0|1055.3339192336423
1|25.0|1.0|1055.3339192336423
0|48.0|2.0|77.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|135.0|5.0|1055.3339192336423
0|142.0|5.0|1464.0
0|142.0|5.0|829.0
2|89.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|36.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|66.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|33.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|70.0|3.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
0|102.0|4.0|852.0
1|0.0|0.0|1055.3339192336423
2|117.0|4.0|1055.3339192336423
2|27.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|75.0|0.0|1055.3339192336423
0|240.0|0.0|1434.0
1|0.0|0.0|1055.3339192336423
1|37.0|2.0|1055.3339192336423
0|145.0|4.0|213.0
1|41.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|95.0|4.0|628.0
0|80.0|3.0|319.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|105.0|4.0|1055.3339192336423
0|24.0|1.0|1055.3339192336423
1|93.0|5.0|1055.3339192336423
0|73.0|4.0|348.0
1|0.0|0.0|1055.3339192336423
1|28.0|1.0|1055.3339192336423
0|88.0|5.0|771.0
0|73.0|4.0|236.0
1|89.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|71.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|48.0|3.0|40.0
1|46.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|69.0|3.0|604.0
0|52.0|2.0|334.0
0|180.0|7.0|199.0
1|81.0|4.0|1055.3339192336423
0|64.0|3.0|296.0
0|94.0|4.0|694.0
1|0.0|0.0|1055.3339192336423
1|71.0|3.0|1055.3339192336423
0|95.0|4.0|709.0
0|46.0|3.0|175.0
1|40.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|15.0|1.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
1|50.0|2.0|1055.3339192336423
0|139.0|4.0|418.0
2|60.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|60.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|25.0|1.0|1055.3339192336423
1|65.0|3.0|1055.3339192336423
1|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|167.0|0.0|473.0
0|121.0|6.0|261.0
1|140.0|6.0|1055.3339192336423
0|92.0|6.0|365.0
1|85.0|5.0|1055.3339192336423
0|190.0|8.0|322.0
0|83.0|4.0|392.0
0|116.0|4.0|948.0
3|34.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|69.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|130.0|0.0|260.0
2|58.0|2.0|1055.3339192336423
0|86.0|5.0|70.0
1|107.0|3.0|1055.3339192336423
0|69.0|4.0|115.0
1|0.0|0.0|1055.3339192336423
1|68.0|3.0|1055.3339192336423
0|80.0|4.0|195.0
0|84.0|4.0|239.0
0|280.0|6.0|800.0
0|280.0|6.0|1000.0
0|31.0|2.0|280.0
0|203.0|0.0|111.0
0|94.0|4.0|293.0
1|39.0|2.0|1055.3339192336423
1|81.0|5.0|1055.3339192336423
0|147.0|5.0|1008.0
1|60.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|84.0|4.0|84.0
1|0.0|0.0|1055.3339192336423
0|98.0|4.0|354.0
1|0.0|0.0|1055.3339192336423
1|57.0|3.0|1055.3339192336423
0|65.0|5.0|150.0
1|80.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|68.0|3.0|91.0
0|122.0|6.0|830.0
1|34.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|66.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|14.0|1.0|1055.3339192336423
0|0.0|0.0|700.0
0|0.0|0.0|500.0
0|88.0|4.0|500.0
0|88.0|4.0|700.0
1|61.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|134.0|3.0|1055.3339192336423
0|74.0|4.0|393.0
0|143.0|6.0|1318.0
0|143.0|6.0|600.0
1|0.0|0.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|72.0|3.0|1055.3339192336423
0|200.0|8.0|660.0
1|20.0|1.0|1055.3339192336423
1|104.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|58.0|3.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|83.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|108.0|4.0|702.0
1|22.0|1.0|1055.3339192336423
1|39.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|61.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|34.0|1.0|1055.3339192336423
0|80.0|3.0|74.0
1|102.0|4.0|1055.3339192336423
1|72.0|4.0|1055.3339192336423
0|70.0|3.0|107.0
1|19.0|1.0|1055.3339192336423
1|25.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|89.0|4.0|85.0
1|20.0|1.0|1055.3339192336423
1|50.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|69.0|4.0|122.0
0|95.0|4.0|629.0
0|154.0|5.0|147.0
1|0.0|0.0|1055.3339192336423
1|38.0|2.0|1055.3339192336423
0|98.0|4.0|221.0
1|49.0|2.0|1055.3339192336423
0|87.0|4.0|462.0
1|0.0|0.0|1055.3339192336423
1|17.0|1.0|1055.3339192336423
0|35.0|2.0|52.0
0|35.0|2.0|52.0
0|16.0|1.0|52.0
2|29.0|0.0|1055.3339192336423
